simulation,infection_day,contact_fraction,symptomatic_fraction,screening_fraction,undetected_fraction
sim_2,62,0.3837011884550085,0.028862478777589132,0.3938879456706282,0.1935483870967742
sim_2,63,0.3780290791599354,0.029079159935379646,0.38449111470113084,0.2084006462035541
sim_2,64,0.32605304212168484,0.0374414976599064,0.40093603744149764,0.23556942277691106
sim_2,65,0.39334341906202724,0.037821482602118005,0.4009077155824508,0.16792738275340394
sim_20,21,0.42735042735042733,0.021367521367521368,0.3504273504273504,0.20085470085470086
sim_20,22,0.45714285714285713,0.041758241758241756,0.34945054945054943,0.15164835164835164
sim_20,23,0.4592274678111588,0.032188841201716736,0.3562231759656652,0.15236051502145923
sim_20,24,0.4427645788336933,0.03455723542116631,0.3563714902807775,0.16630669546436286
sim_20,25,0.42410714285714285,0.03794642857142857,0.34598214285714285,0.19196428571428573
sim_20,26,0.459958932238193,0.03285420944558522,0.3182751540041068,0.188911704312115
sim_20,27,0.3887640449438202,0.035955056179775284,0.38202247191011235,0.19325842696629214
sim_20,28,0.45493562231759654,0.03862660944206009,0.34120171673819744,0.16523605150214593
sim_20,29,0.4473684210526316,0.03070175438596491,0.34649122807017546,0.17543859649122806
sim_20,30,0.41841004184100417,0.0397489539748954,0.34309623430962344,0.19874476987447698
sim_20,31,0.482,0.042,0.282,0.194
sim_20,32,0.47058823529411764,0.04751131221719457,0.31221719457013575,0.16968325791855204
sim_20,33,0.4268041237113402,0.032989690721649485,0.32989690721649484,0.21030927835051547
sim_20,34,0.42105263157894735,0.037037037037037035,0.35477582846003897,0.1871345029239766
sim_20,35,0.4122448979591837,0.03469387755102041,0.363265306122449,0.18979591836734694
sim_20,36,0.43951612903225806,0.028225806451612902,0.3649193548387097,0.16733870967741934
sim_20,37,0.4269005847953216,0.04678362573099415,0.32943469785575047,0.1968810916179337
sim_20,38,0.44930417495029823,0.02982107355864811,0.3379721669980119,0.18290258449304175
sim_20,39,0.45539033457249073,0.031598513011152414,0.30111524163568776,0.21189591078066913
sim_20,40,0.45504587155963305,0.03669724770642202,0.30458715596330277,0.2036697247706422
sim_20,41,0.46368715083798884,0.0297951582867784,0.3333333333333333,0.17318435754189945
sim_20,42,0.46059544658493873,0.02276707530647986,0.3309982486865149,0.18563922942206654
sim_20,43,0.40034364261168387,0.0429553264604811,0.3436426116838488,0.21305841924398625
sim_20,44,0.46238532110091746,0.03853211009174312,0.3155963302752294,0.1834862385321101
sim_20,45,0.47715736040609136,0.02707275803722504,0.3096446700507614,0.18612521150592218
sim_20,46,0.4472361809045226,0.02847571189279732,0.3417085427135678,0.18257956448911222
sim_20,47,0.4185303514376997,0.03194888178913738,0.34185303514376997,0.20766773162939298
sim_20,48,0.41166936790923825,0.03241491085899514,0.3549432739059968,0.20097244732576985
sim_20,49,0.44537815126050423,0.02857142857142857,0.3277310924369748,0.19831932773109243
sim_20,50,0.4175824175824176,0.023547880690737835,0.3516483516483517,0.20722135007849293
sim_20,51,0.4460856720827179,0.03545051698670606,0.3397341211225997,0.17872968980797638
sim_20,52,0.42748091603053434,0.021374045801526718,0.35572519083969467,0.19541984732824427
sim_20,53,0.41151685393258425,0.03089887640449438,0.3693820224719101,0.18820224719101122
sim_20,54,0.43235704323570434,0.03347280334728033,0.3486750348675035,0.18549511854951187
sim_20,55,0.4126760563380282,0.030985915492957747,0.37746478873239436,0.17887323943661973
sim_20,56,0.3930942895086321,0.03718459495351926,0.38114209827357237,0.18857901726427623
sim_20,57,0.3989501312335958,0.01968503937007874,0.34908136482939633,0.23228346456692914
sim_20,58,0.40340218712029163,0.031591737545565005,0.3645200486026732,0.20048602673147023
sim_20,59,0.380352644836272,0.03904282115869018,0.38161209068010077,0.19899244332493704
sim_20,60,0.3732119635890767,0.032509752925877766,0.3706111833550065,0.22366710013003901
sim_20,61,0.3765281173594132,0.039119804400977995,0.39486552567237165,0.18948655256723718
sim_20,62,0.39883040935672515,0.03625730994152047,0.38362573099415204,0.18128654970760233
sim_20,63,0.386096256684492,0.026737967914438502,0.39572192513368987,0.19144385026737967
sim_20,64,0.39111111111111113,0.025555555555555557,0.35444444444444445,0.2288888888888889
sim_20,65,0.3779527559055118,0.03937007874015748,0.38020247469066365,0.20247469066366705
sim_21,21,0.47058823529411764,0.02557544757033248,0.309462915601023,0.19437340153452684
sim_21,22,0.47513812154696133,0.03314917127071823,0.3314917127071823,0.16022099447513813
sim_21,23,0.43567251461988304,0.03508771929824561,0.32748538011695905,0.20175438596491227
sim_21,24,0.4877384196185286,0.027247956403269755,0.3405994550408719,0.1444141689373297
sim_21,25,0.45671641791044776,0.03582089552238806,0.2955223880597015,0.21194029850746268
sim_21,26,0.4227405247813411,0.029154518950437316,0.3556851311953353,0.1924198250728863
sim_21,27,0.4,0.04507042253521127,0.35492957746478876,0.2
sim_21,28,0.4367816091954023,0.03735632183908046,0.3390804597701149,0.1867816091954023
sim_21,29,0.47058823529411764,0.036414565826330535,0.33053221288515405,0.16246498599439776
sim_21,30,0.44173441734417346,0.04065040650406504,0.3062330623306233,0.21138211382113822
sim_21,31,0.4428969359331476,0.027855153203342618,0.36768802228412256,0.1615598885793872
sim_21,32,0.4528301886792453,0.0431266846361186,0.3611859838274933,0.14285714285714285
sim_21,33,0.454320987654321,0.022222222222222223,0.32592592592592595,0.19753086419753085
sim_21,34,0.4265536723163842,0.025423728813559324,0.3389830508474576,0.20903954802259886
sim_21,35,0.3958333333333333,0.03125,0.34375,0.22916666666666666
sim_21,36,0.46365914786967416,0.022556390977443608,0.3433583959899749,0.17042606516290726
sim_21,37,0.3994910941475827,0.017811704834605598,0.3816793893129771,0.2010178117048346
sim_21,38,0.40310077519379844,0.031007751937984496,0.37209302325581395,0.1937984496124031
sim_21,39,0.38817480719794345,0.030848329048843187,0.37275064267352187,0.20822622107969152
sim_21,40,0.46208530805687204,0.02843601895734597,0.3222748815165877,0.1872037914691943
sim_21,41,0.39420935412026725,0.0334075723830735,0.39198218262806234,0.18040089086859687
sim_21,42,0.410958904109589,0.0273972602739726,0.3333333333333333,0.228310502283105
sim_21,43,0.41247002398081534,0.0407673860911271,0.3669064748201439,0.17985611510791366
sim_21,44,0.4591194968553459,0.029350104821802937,0.3270440251572327,0.18448637316561844
sim_21,45,0.4,0.029473684210526315,0.3957894736842105,0.17473684210526316
sim_21,46,0.38336713995943206,0.030425963488843813,0.4056795131845842,0.18052738336713997
sim_21,47,0.41295546558704455,0.04048582995951417,0.3481781376518219,0.19838056680161945
sim_21,48,0.3553875236294896,0.052930056710775046,0.3705103969754253,0.22117202268431002
sim_21,49,0.3889908256880734,0.03853211009174312,0.3834862385321101,0.1889908256880734
sim_21,50,0.40429338103756707,0.03577817531305903,0.33989266547406083,0.22003577817531306
sim_21,51,0.4157303370786517,0.038523274478330656,0.3563402889245586,0.18940609951845908
sim_21,52,0.400355871886121,0.04804270462633452,0.3718861209964413,0.1797153024911032
sim_21,53,0.4057971014492754,0.04186795491143317,0.36231884057971014,0.19001610305958133
sim_21,54,0.3655737704918033,0.02459016393442623,0.3885245901639344,0.22131147540983606
sim_21,55,0.3646677471636953,0.03403565640194489,0.3581847649918963,0.24311183144246354
sim_21,56,0.3525073746312684,0.051622418879056046,0.36578171091445427,0.23008849557522124
sim_21,57,0.3867924528301887,0.05817610062893082,0.36163522012578614,0.19339622641509435
sim_21,58,0.36486486486486486,0.03453453453453453,0.38288288288288286,0.21771771771771772
sim_21,59,0.3554572271386431,0.028023598820058997,0.4026548672566372,0.21386430678466076
sim_21,60,0.36401673640167365,0.03765690376569038,0.3807531380753138,0.2175732217573222
sim_21,61,0.34562841530054644,0.03551912568306011,0.38934426229508196,0.22950819672131148
sim_21,62,0.34395750332005315,0.025232403718459494,0.399734395750332,0.23107569721115537
sim_21,63,0.35054347826086957,0.03260869565217391,0.41032608695652173,0.20652173913043478
sim_21,64,0.3527885862516213,0.027237354085603113,0.42412451361867703,0.19584954604409857
sim_21,65,0.3504492939666239,0.03337612323491656,0.3979460847240051,0.21822849807445444
sim_22,21,0.4617737003058104,0.03058103975535168,0.3241590214067278,0.1834862385321101
sim_22,22,0.44011976047904194,0.020958083832335328,0.32934131736526945,0.20958083832335328
sim_22,23,0.4479495268138801,0.025236593059936908,0.35331230283911674,0.17350157728706625
sim_22,24,0.4119496855345912,0.03459119496855346,0.3522012578616352,0.20125786163522014
sim_22,25,0.4144144144144144,0.02702702702702703,0.37237237237237236,0.18618618618618618
sim_22,26,0.4061433447098976,0.04778156996587031,0.34812286689419797,0.19795221843003413
sim_22,27,0.3939393939393939,0.02356902356902357,0.4074074074074074,0.1750841750841751
sim_22,28,0.40233236151603496,0.029154518950437316,0.3498542274052478,0.21865889212827988
sim_22,29,0.43312101910828027,0.028662420382165606,0.34394904458598724,0.1942675159235669
sim_22,30,0.4166666666666667,0.03985507246376811,0.37318840579710144,0.17028985507246377
sim_22,31,0.4012345679012346,0.033950617283950615,0.3425925925925926,0.2222222222222222
sim_22,32,0.44879518072289154,0.02710843373493976,0.33433734939759036,0.1897590361445783
sim_22,33,0.3983516483516483,0.046703296703296704,0.36813186813186816,0.18681318681318682
sim_22,34,0.4240506329113924,0.03164556962025317,0.3259493670886076,0.21835443037974683
sim_22,35,0.42939481268011526,0.02881844380403458,0.3400576368876081,0.2017291066282421
sim_22,36,0.4301369863013699,0.021917808219178082,0.36164383561643837,0.1863013698630137
sim_22,37,0.4228723404255319,0.04521276595744681,0.36436170212765956,0.1675531914893617
sim_22,38,0.384,0.029333333333333333,0.36533333333333334,0.22133333333333333
sim_22,39,0.4188861985472155,0.03389830508474576,0.36803874092009686,0.1791767554479419
sim_22,40,0.40554156171284633,0.05289672544080604,0.3677581863979849,0.17380352644836272
sim_22,41,0.44819277108433736,0.04096385542168675,0.3469879518072289,0.163855421686747
sim_22,42,0.42528735632183906,0.0367816091954023,0.32413793103448274,0.21379310344827587
sim_22,43,0.41814159292035397,0.05088495575221239,0.3141592920353982,0.2168141592920354
sim_22,44,0.3763213530655391,0.035940803382663845,0.36152219873150104,0.226215644820296
sim_22,45,0.4395833333333333,0.04583333333333333,0.30833333333333335,0.20625
sim_22,46,0.4279835390946502,0.047325102880658436,0.345679012345679,0.17901234567901234
sim_22,47,0.36210526315789476,0.035789473684210524,0.40210526315789474,0.2
sim_22,48,0.3645621181262729,0.024439918533604887,0.4317718940936864,0.17922606924643583
sim_22,49,0.4090019569471624,0.029354207436399216,0.37377690802348335,0.18786692759295498
sim_22,50,0.42203742203742206,0.031185031185031187,0.36174636174636177,0.18503118503118504
sim_22,51,0.3757115749525617,0.036053130929791274,0.3700189753320683,0.21821631878557876
sim_22,52,0.33988212180746563,0.023575638506876228,0.3948919449901768,0.24165029469548133
sim_22,53,0.3946830265848671,0.049079754601226995,0.36400817995910023,0.19222903885480572
sim_22,54,0.3357664233576642,0.03467153284671533,0.43613138686131386,0.19343065693430658
sim_22,55,0.35714285714285715,0.023166023166023165,0.39575289575289574,0.22393822393822393
sim_22,56,0.33962264150943394,0.035849056603773584,0.4,0.22452830188679246
sim_22,57,0.3526405451448041,0.03236797274275979,0.4071550255536627,0.20783645655877342
sim_22,58,0.33620689655172414,0.04655172413793104,0.3879310344827586,0.2293103448275862
sim_22,59,0.3556701030927835,0.020618556701030927,0.4175257731958763,0.20618556701030927
sim_22,60,0.35426731078904994,0.033816425120772944,0.38808373590982287,0.22383252818035426
sim_22,61,0.3463414634146341,0.04227642276422764,0.3951219512195122,0.216260162601626
sim_22,62,0.3753993610223642,0.03354632587859425,0.3865814696485623,0.20447284345047922
sim_22,63,0.4036144578313253,0.04066265060240964,0.3569277108433735,0.19879518072289157
sim_22,64,0.3629518072289157,0.025602409638554216,0.38403614457831325,0.22740963855421686
sim_22,65,0.39663093415007655,0.036753445635528334,0.3721286370597244,0.19448698315467075
sim_23,21,0.4718498659517426,0.03753351206434316,0.2868632707774799,0.2037533512064343
sim_23,22,0.4601542416452442,0.030848329048843187,0.3161953727506427,0.1928020565552699
sim_23,23,0.40350877192982454,0.023391812865497075,0.3391812865497076,0.23391812865497075
sim_23,24,0.48703170028818443,0.0345821325648415,0.3112391930835735,0.16714697406340057
sim_23,25,0.4692737430167598,0.027932960893854747,0.31843575418994413,0.18435754189944134
sim_23,26,0.43302180685358255,0.037383177570093455,0.308411214953271,0.22118380062305296
sim_23,27,0.45375722543352603,0.05202312138728324,0.3179190751445087,0.17630057803468208
sim_23,28,0.40963855421686746,0.04216867469879518,0.37650602409638556,0.1716867469879518
sim_23,29,0.489247311827957,0.03763440860215054,0.3118279569892473,0.16129032258064516
sim_23,30,0.45263157894736844,0.034210526315789476,0.3236842105263158,0.18947368421052632
sim_23,31,0.436046511627907,0.040697674418604654,0.29941860465116277,0.2238372093023256
sim_23,32,0.449468085106383,0.034574468085106384,0.324468085106383,0.19148936170212766
sim_23,33,0.4177215189873418,0.04050632911392405,0.3392405063291139,0.20253164556962025
sim_23,34,0.4623376623376623,0.04415584415584416,0.3142857142857143,0.17922077922077922
sim_23,35,0.49318801089918257,0.03814713896457766,0.3215258855585831,0.14713896457765668
sim_23,36,0.46195652173913043,0.035326086956521736,0.32608695652173914,0.1766304347826087
sim_23,37,0.44559585492227977,0.03367875647668394,0.3082901554404145,0.21243523316062177
sim_23,38,0.4524421593830334,0.03598971722365039,0.3444730077120823,0.16709511568123395
sim_23,39,0.45346062052505964,0.026252983293556086,0.32935560859188545,0.1909307875894988
sim_23,40,0.46618357487922707,0.036231884057971016,0.32367149758454106,0.17391304347826086
sim_23,41,0.46867167919799496,0.03759398496240601,0.3383458646616541,0.15538847117794485
sim_23,42,0.46,0.0375,0.3425,0.16
sim_23,43,0.4513715710723192,0.017456359102244388,0.36658354114713215,0.16458852867830423
sim_23,44,0.4771689497716895,0.03881278538812785,0.3287671232876712,0.1552511415525114
sim_23,45,0.46099290780141844,0.030732860520094562,0.30969267139479906,0.19858156028368795
sim_23,46,0.4582392776523702,0.01580135440180587,0.34085778781038373,0.18510158013544017
sim_23,47,0.42035398230088494,0.035398230088495575,0.3805309734513274,0.16371681415929204
sim_23,48,0.4451345755693582,0.035196687370600416,0.33540372670807456,0.18426501035196688
sim_23,49,0.4318181818181818,0.03305785123966942,0.35330578512396693,0.18181818181818182
sim_23,50,0.46153846153846156,0.029411764705882353,0.332579185520362,0.17647058823529413
sim_23,51,0.47410358565737054,0.03187250996015936,0.3187250996015936,0.1752988047808765
sim_23,52,0.4088050314465409,0.033542976939203356,0.3584905660377358,0.19916142557651992
sim_23,53,0.4568627450980392,0.054901960784313725,0.3176470588235294,0.17058823529411765
sim_23,54,0.4525691699604743,0.03162055335968379,0.3438735177865613,0.17193675889328064
sim_23,55,0.4191033138401559,0.04483430799220273,0.3216374269005848,0.21442495126705652
sim_23,56,0.4608208955223881,0.024253731343283583,0.35634328358208955,0.15858208955223882
sim_23,57,0.41776937618147447,0.02835538752362949,0.3516068052930057,0.20226843100189035
sim_23,58,0.3903846153846154,0.03076923076923077,0.38653846153846155,0.19230769230769232
sim_23,59,0.3880070546737213,0.04056437389770723,0.35802469135802467,0.21340388007054673
sim_23,60,0.3908918406072106,0.03984819734345351,0.4098671726755218,0.15939278937381404
sim_23,61,0.40871021775544386,0.02847571189279732,0.36515912897822445,0.19765494137353434
sim_23,62,0.4006568144499179,0.021346469622331693,0.3645320197044335,0.2134646962233169
sim_23,63,0.4025157232704403,0.0330188679245283,0.360062893081761,0.20440251572327045
sim_23,64,0.35678391959798994,0.04020100502512563,0.4154103852596315,0.18760469011725292
sim_23,65,0.4042253521126761,0.056338028169014086,0.3436619718309859,0.19577464788732393
sim_24,21,0.4154786150712831,0.04073319755600815,0.3258655804480652,0.21792260692464357
sim_24,22,0.42127659574468085,0.04680851063829787,0.3574468085106383,0.17446808510638298
sim_24,23,0.40124740124740127,0.058212058212058215,0.33471933471933474,0.20582120582120583
sim_24,24,0.4488888888888889,0.035555555555555556,0.3422222222222222,0.17333333333333334
sim_24,25,0.47435897435897434,0.021367521367521368,0.34615384615384615,0.1581196581196581
sim_24,26,0.43478260869565216,0.017391304347826087,0.35434782608695653,0.1934782608695652
sim_24,27,0.4144736842105263,0.021929824561403508,0.3618421052631579,0.20175438596491227
sim_24,28,0.4282655246252677,0.029978586723768737,0.3554603854389722,0.18629550321199143
sim_24,29,0.43067226890756305,0.029411764705882353,0.3760504201680672,0.1638655462184874
sim_24,30,0.4403470715835141,0.03253796095444685,0.3318872017353579,0.19522776572668113
sim_24,31,0.4592760180995475,0.01583710407239819,0.33710407239819007,0.18778280542986425
sim_24,32,0.4244604316546763,0.023980815347721823,0.37170263788968827,0.17985611510791366
sim_24,33,0.41843971631205673,0.026004728132387706,0.39243498817966904,0.16312056737588654
sim_24,34,0.3669527896995708,0.027896995708154508,0.40772532188841204,0.19742489270386265
sim_24,35,0.3870967741935484,0.03655913978494624,0.3849462365591398,0.1913978494623656
sim_24,36,0.4108352144469526,0.045146726862302484,0.3431151241534989,0.20090293453724606
sim_24,37,0.39473684210526316,0.038461538461538464,0.37449392712550605,0.19230769230769232
sim_24,38,0.4016393442622951,0.0471311475409836,0.38114754098360654,0.17008196721311475
sim_24,39,0.42244897959183675,0.026530612244897958,0.3816326530612245,0.16938775510204082
sim_24,40,0.4059196617336152,0.03805496828752643,0.33192389006342493,0.22410147991543342
sim_24,41,0.3987603305785124,0.024793388429752067,0.384297520661157,0.1921487603305785
sim_24,42,0.3782051282051282,0.029914529914529916,0.3717948717948718,0.22008547008547008
sim_24,43,0.42610364683301344,0.028790786948176585,0.3666026871401152,0.1785028790786948
sim_24,44,0.37136929460580914,0.03319502074688797,0.35269709543568467,0.24273858921161826
sim_24,45,0.36852589641434264,0.03187250996015936,0.4043824701195219,0.1952191235059761
sim_24,46,0.3720472440944882,0.02952755905511811,0.39173228346456695,0.20669291338582677
sim_24,47,0.43109540636042404,0.03180212014134275,0.33568904593639576,0.20141342756183744
sim_24,48,0.3879598662207358,0.04180602006688963,0.34615384615384615,0.22408026755852842
sim_24,49,0.37359098228663445,0.030595813204508857,0.37359098228663445,0.2222222222222222
sim_24,50,0.38461538461538464,0.03436988543371522,0.3649754500818331,0.2160392798690671
sim_24,51,0.4111111111111111,0.03968253968253968,0.3492063492063492,0.2
sim_24,52,0.3707865168539326,0.03210272873194221,0.3868378812199037,0.2102728731942215
sim_24,53,0.37697160883280756,0.03627760252365931,0.3943217665615142,0.19242902208201892
sim_24,54,0.38368580060422963,0.03172205438066465,0.3957703927492447,0.18882175226586104
sim_24,55,0.3454810495626822,0.03206997084548105,0.40233236151603496,0.22011661807580174
sim_24,56,0.38694992412746587,0.027314112291350532,0.37025796661608495,0.21547799696509864
sim_24,57,0.38243626062322944,0.031161473087818695,0.35694050991501414,0.22946175637393768
sim_24,58,0.38026315789473686,0.04078947368421053,0.3736842105263158,0.20526315789473684
sim_24,59,0.3845070422535211,0.023943661971830985,0.39859154929577467,0.19295774647887323
sim_24,60,0.3763157894736842,0.05263157894736842,0.36973684210526314,0.2013157894736842
sim_24,61,0.3764705882352941,0.02875816993464052,0.39477124183006534,0.2
sim_24,62,0.40813648293963256,0.031496062992125984,0.36876640419947504,0.19160104986876642
sim_24,63,0.36650485436893204,0.03762135922330097,0.375,0.220873786407767
sim_24,64,0.3428912783751493,0.03106332138590203,0.3966547192353644,0.22939068100358423
sim_24,65,0.3744292237442922,0.023972602739726026,0.3607305936073059,0.2408675799086758
sim_25,21,0.43658536585365854,0.04390243902439024,0.33658536585365856,0.18292682926829268
sim_25,22,0.43457943925233644,0.028037383177570093,0.35514018691588783,0.1822429906542056
sim_25,23,0.4292237442922374,0.0228310502283105,0.3698630136986301,0.1780821917808219
sim_25,24,0.4674698795180723,0.05301204819277108,0.29156626506024097,0.18795180722891566
sim_25,25,0.5022421524663677,0.03811659192825112,0.27802690582959644,0.18161434977578475
sim_25,26,0.46621621621621623,0.038288288288288286,0.29504504504504503,0.20045045045045046
sim_25,27,0.41304347826086957,0.050724637681159424,0.3864734299516908,0.1497584541062802
sim_25,28,0.4777327935222672,0.032388663967611336,0.291497975708502,0.19838056680161945
sim_25,29,0.44880174291938996,0.034858387799564274,0.31808278867102396,0.19825708061002179
sim_25,30,0.44042553191489364,0.02553191489361702,0.3659574468085106,0.16808510638297872
sim_25,31,0.44190871369294604,0.02074688796680498,0.3236514522821577,0.21369294605809128
sim_25,32,0.43897216274089934,0.02569593147751606,0.32548179871520344,0.20985010706638116
sim_25,33,0.43805309734513276,0.05309734513274336,0.3185840707964602,0.1902654867256637
sim_25,34,0.43283582089552236,0.03411513859275053,0.3390191897654584,0.19402985074626866
sim_25,35,0.42745098039215684,0.021568627450980392,0.34509803921568627,0.20588235294117646
sim_25,36,0.3967280163599182,0.034764826175869123,0.3333333333333333,0.23517382413087934
sim_25,37,0.4018264840182648,0.0365296803652968,0.3698630136986301,0.1917808219178082
sim_25,38,0.40074906367041196,0.05056179775280899,0.3408239700374532,0.20786516853932585
sim_25,39,0.38733705772811916,0.0335195530726257,0.37988826815642457,0.19925512104283055
sim_25,40,0.38446969696969696,0.032196969696969696,0.39204545454545453,0.19128787878787878
sim_25,41,0.43897996357012753,0.0273224043715847,0.33697632058287796,0.19672131147540983
sim_25,42,0.40409683426443205,0.0223463687150838,0.36685288640595903,0.20670391061452514
sim_25,43,0.4165202108963093,0.026362038664323375,0.34797891036906853,0.20913884007029876
sim_25,44,0.37924528301886795,0.03962264150943396,0.3452830188679245,0.2358490566037736
sim_25,45,0.3862815884476534,0.04151624548736462,0.3483754512635379,0.22382671480144403
sim_25,46,0.3959731543624161,0.03355704697986577,0.35906040268456374,0.21140939597315436
sim_25,47,0.37766830870279144,0.03284072249589491,0.4039408866995074,0.18555008210180624
sim_25,48,0.3918918918918919,0.02702702702702703,0.3733108108108108,0.20777027027027026
sim_25,49,0.381342062193126,0.0425531914893617,0.37152209492635024,0.20458265139116202
sim_25,50,0.34248788368336025,0.024232633279483037,0.41195476575121165,0.22132471728594508
sim_25,51,0.4085667215815486,0.026359143327841845,0.38385502471169686,0.1812191103789127
sim_25,52,0.4008810572687225,0.032305433186490456,0.3436123348017621,0.22320117474302498
sim_25,53,0.40756914119359533,0.03202328966521106,0.38282387190684136,0.17758369723435224
sim_25,54,0.39826839826839827,0.04040404040404041,0.37518037518037517,0.18614718614718614
sim_25,55,0.3655913978494624,0.03379416282642089,0.4039938556067588,0.1966205837173579
sim_25,56,0.3633841886269071,0.03744798890429958,0.4133148404993065,0.18585298196948682
sim_25,57,0.3569277108433735,0.03313253012048193,0.38403614457831325,0.22590361445783133
sim_25,58,0.36083916083916084,0.033566433566433566,0.4041958041958042,0.2013986013986014
sim_25,59,0.3796423658872077,0.033012379642365884,0.38651994497936726,0.20082530949105915
sim_25,60,0.3579088471849866,0.03485254691689008,0.3967828418230563,0.21045576407506703
sim_25,61,0.35939643347050754,0.024691358024691357,0.42935528120713307,0.18655692729766804
sim_25,62,0.368,0.04533333333333334,0.3933333333333333,0.19333333333333333
sim_25,63,0.37402597402597404,0.03116883116883117,0.3974025974025974,0.1974025974025974
sim_25,64,0.38002594033722437,0.03372243839169909,0.36964980544747084,0.21660181582360571
sim_25,65,0.3940520446096654,0.03965303593556382,0.3680297397769517,0.1982651796778191
sim_26,21,0.4352078239608802,0.039119804400977995,0.33985330073349634,0.18581907090464547
sim_26,22,0.4449877750611247,0.03667481662591687,0.33985330073349634,0.1784841075794621
sim_26,23,0.4792626728110599,0.013824884792626729,0.30414746543778803,0.20276497695852536
sim_26,24,0.4403470715835141,0.03253796095444685,0.3297180043383948,0.19739696312364424
sim_26,25,0.4451901565995526,0.03803131991051454,0.34451901565995524,0.17225950782997762
sim_26,26,0.4156171284634761,0.04030226700251889,0.380352644836272,0.163727959697733
sim_26,27,0.4492753623188406,0.036231884057971016,0.3357487922705314,0.178743961352657
sim_26,28,0.44933920704845814,0.046255506607929514,0.3303964757709251,0.17400881057268722
sim_26,29,0.4428904428904429,0.018648018648018648,0.3076923076923077,0.23076923076923078
sim_26,30,0.49411764705882355,0.03529411764705882,0.3035294117647059,0.16705882352941176
sim_26,31,0.47072072072072074,0.02702702702702703,0.32657657657657657,0.17567567567567569
sim_26,32,0.47129186602870815,0.04066985645933014,0.32057416267942584,0.1674641148325359
sim_26,33,0.4043583535108959,0.03631961259079903,0.3583535108958838,0.2009685230024213
sim_26,34,0.42201834862385323,0.020642201834862386,0.3577981651376147,0.19954128440366972
sim_26,35,0.39603960396039606,0.034653465346534656,0.3811881188118812,0.18811881188118812
sim_26,36,0.42045454545454547,0.04318181818181818,0.3568181818181818,0.17954545454545454
sim_26,37,0.3915929203539823,0.02654867256637168,0.37831858407079644,0.20353982300884957
sim_26,38,0.41830065359477125,0.04357298474945534,0.3485838779956427,0.1895424836601307
sim_26,39,0.40824742268041236,0.026804123711340205,0.36082474226804123,0.20412371134020618
sim_26,40,0.4011627906976744,0.027131782945736434,0.3856589147286822,0.18604651162790697
sim_26,41,0.3904761904761905,0.02857142857142857,0.3657142857142857,0.21523809523809523
sim_26,42,0.42338709677419356,0.02620967741935484,0.3588709677419355,0.19153225806451613
sim_26,43,0.398876404494382,0.031835205992509365,0.3651685393258427,0.20411985018726592
sim_26,44,0.39575289575289574,0.02895752895752896,0.3764478764478765,0.19884169884169883
sim_26,45,0.40325497287522605,0.027124773960216998,0.379746835443038,0.189873417721519
sim_26,46,0.4023972602739726,0.030821917808219176,0.3595890410958904,0.2071917808219178
sim_26,47,0.41415929203539825,0.047787610619469026,0.35575221238938054,0.18230088495575222
sim_26,48,0.38220757825370677,0.0214168039538715,0.3805601317957166,0.2158154859967051
sim_26,49,0.3763779527559055,0.026771653543307086,0.3952755905511811,0.2015748031496063
sim_26,50,0.31686541737649065,0.028960817717206135,0.42078364565587734,0.23339011925042588
sim_26,51,0.3469055374592834,0.02280130293159609,0.3957654723127036,0.23452768729641693
sim_26,52,0.39502332814930013,0.04665629860031104,0.3514774494556765,0.20684292379471228
sim_26,53,0.36801242236024845,0.03260869565217391,0.39596273291925466,0.20341614906832298
sim_26,54,0.3760932944606414,0.037900874635568516,0.3819241982507289,0.20408163265306123
sim_26,55,0.41884057971014493,0.03188405797101449,0.34782608695652173,0.20144927536231885
sim_26,56,0.3816901408450704,0.035211267605633804,0.3591549295774648,0.223943661971831
sim_26,57,0.36750998668442075,0.04660452729693742,0.3981358189081225,0.1877496671105193
sim_26,58,0.37327823691460055,0.0371900826446281,0.3925619834710744,0.19696969696969696
sim_26,59,0.3504492939666239,0.03080872913992298,0.40821566110397944,0.21052631578947367
sim_26,60,0.4128065395095368,0.02316076294277929,0.37057220708446864,0.19346049046321526
sim_26,61,0.3933415536374846,0.04315659679408138,0.36744759556103573,0.1960542540073983
sim_26,62,0.3931203931203931,0.036855036855036855,0.3894348894348894,0.18058968058968058
sim_26,63,0.3487241798298906,0.05103280680437424,0.3669501822600243,0.2332928311057108
sim_26,64,0.39135654261704683,0.03361344537815126,0.3865546218487395,0.18847539015606243
sim_26,65,0.36160188457008247,0.03297997644287397,0.40636042402826855,0.19905771495877503
sim_27,21,0.375366568914956,0.03519061583577713,0.3724340175953079,0.21700879765395895
sim_27,22,0.391304347826087,0.02608695652173913,0.4115942028985507,0.17101449275362318
sim_27,23,0.4217252396166134,0.038338658146964855,0.31629392971246006,0.22364217252396165
sim_27,24,0.3855421686746988,0.024096385542168676,0.37349397590361444,0.21686746987951808
sim_27,25,0.4019933554817276,0.036544850498338874,0.3488372093023256,0.21262458471760798
sim_27,26,0.4272151898734177,0.02531645569620253,0.36075949367088606,0.18670886075949367
sim_27,27,0.3929712460063898,0.05750798722044728,0.34824281150159747,0.2012779552715655
sim_27,28,0.39228295819935693,0.022508038585209004,0.3408360128617363,0.24437299035369775
